AsrClassCode,AsrLandUse1,AsrLanduse2,ColCityBlock,ColParcelId,ColParcel,HANDLE,HighAddrNum,HighAddrSuf,LowAddrNum,LowAddrSuf,NBRHD,ParcelId,SITEADDR,StdUnitNum,StName,StPreDir,StSufDir,StType,ZIP
100,1110,0,79100,07910000800,800,10791000080,2204,,2204,,21,07919080000,"2204 MENARD ST",,MENARD,,,ST,63104
100,1110,0,81900,08190001300,1300,10819000130,2410,,2410,,21,08199130000,"2410 S 18TH ST",,18TH,S,,ST,63104
100,1110,0,83800,08380002510,2510,10838000251,723,,723,,21,08389251000,"723 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
200,3000,0,88000,08800000100,100,10880000010,1830,,1700,,20,08809010000,"1700 S 2ND ST",,2ND,S,,ST,63104
100,1010,0,100100,10010000200,200,11001000020,2834,,2834,,59,10019020000,"2834 JAMES COOL PAPA BELL AV",,JAMES COOL PAPA BELL,,,AV,63106
100,1185,0,100905,10090500300,300,11009050030,2930,,2912,,59,10099020000,"2912 DR MARTIN LUTHER KING DR",,DR MARTIN LUTHER KING,,,DR,63106
100,1010,0,108600,10860001450,1450,11086000145,2317,,2317,,60,10869145000,"2317 ST LOUIS AV",,ST LOUIS,,,AV,63106
100,1010,0,109700,10970000500,500,11097000050,2900,,2900,,60,10979050000,"2900 N 22ND ST",,22ND,N,,ST,63107
100,1110,0,113000,11300000650,650,11130000065,1312,,1312,,63,11309065000,"1312 SULLIVAN AV",,SULLIVAN,,,AV,63107
49,1140,0,118403,11840301900,1900,11184030190,3415,,3413,,65,11849115000,"3413 N 14TH ST",,14TH,N,,ST,63107
200,3000,0,120200,12020000900,900,11202000090,3437,,3437,,64,12029090000,"3437 N BROADWAY",,BROADWAY,N,,,63147
100,1010,0,124900,12490001150,1150,11249000115,2620,,2618,,59,12499115000,"2618 NATURAL BRIDGE AV",,NATURAL BRIDGE,,,AV,63107
100,1110,0,128300,12830000800,800,11283000080,3306,,3306,,31,12839080000,"3306 ST VINCENT AV",,ST VINCENT,,,AV,63104
100,1110,0,132900,13290002100,2100,11329000210,2006,,2006,,32,13299210000,"2006 LAFAYETTE AV",,LAFAYETTE,,,AV,63104
100,1110,0,139500,13950001100,1100,11395000110,2013,,2013,,22,13959110000,"2013 VICTOR ST",,VICTOR,,,ST,63104
100,1010,0,140300,14030004900,4900,11403000490,2305,,2305,,22,14039490000,"2305 SIDNEY ST",,SIDNEY,,,ST,63104
49,1140,0,142600,14260000900,900,11426000090,2818,,2816,,24,14269090000,"2816 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1110,0,144300,14430000300,300,11443000030,3534,,3534,,25,14439030000,"3534 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
100,1110,0,155100,15510000900,900,11551000090,1938,,1938,,18,15519090000,"1938 CHEROKEE ST",,CHEROKEE,,,ST,63118
100,1110,0,158100,15810000900,900,11581000090,3418,,3418,,19,15819090000,"3418 S COMPTON AV",,COMPTON,S,,AV,63118
100,1110,0,158600,15860003900,3900,11586000390,3453,,3453,,30,15869390000,"3453 LOUISIANA AV",,LOUISIANA,,,AV,63118
100,1110,0,165600,16560000400,400,11656000040,3838,,3838,,18,16569040000,"3838 INDIANA AV",,INDIANA,,,AV,63118
14,3000,0,169100,16910001400,1400,11691000140,6105,H,6105,H,10,16919140000,"6105 H ADELINE ST",,ADELINE,,,ST,63139
100,1110,0,179700,17970002200,2200,11797000220,2711,,2711,,22,17979220000,"2711 LEMP AV",,LEMP,,,AV,63118
100,1110,0,180200,18020004500,4500,11802000450,2719,,2719,,22,18029450000,"2719 MCNAIR AV",,MCNAIR,,,AV,63118
100,1110,0,180700,18070001200,1200,11807000120,1512,,1512,,32,18079120000,"1512 MISSISSIPPI AV",,MISSISSIPPI,,,AV,63104
100,1010,0,184700,18470001300,1300,11847000130,2811,,2811,,59,18479130000,"2811 HOWARD ST",,HOWARD,,,ST,63106
100,1010,0,186500,18650000200,200,11865000020,3742,,3740,,77,18659020000,"3740 EVANS AV",,EVANS,,,AV,63113
100,1010,0,197800,19780001400,1400,11978000140,3015,,3015,,22,19789140000,"3015 MCNAIR AV",,MCNAIR,,,AV,63118
100,1120,0,207500,20750000500,500,12075000050,2656,,2656,,24,20759050000,"2656 CALIFORNIA AV",,CALIFORNIA,,,AV,63118
100,1120,0,226500,22650001200,1200,12265000120,2315,,2315,,32,22659120000,"2315 PARK AV",,PARK,,,AV,63104
100,1110,0,228100,22810001450,1450,12281000145,1805,,1805,,32,22819145000,"1805 LASALLE ST",,LASALLE,,,ST,63104
14,1010,0,233300,23330001300,1300,12333000130,1853,,1851,,60,23339130000,"1851 MADISON ST",,MADISON,,,ST,63106
100,1130,0,234900,23490000200,200,12349000020,1720,,1718,,59,23499020000,"1718 ELLIOTT AV",,ELLIOTT,,,AV,63106
49,1010,0,242400,24240001300,1300,12424000130,4160,,4160,,67,24249130000,"4160 PLEASANT ST",,PLEASANT,,,ST,63107
100,1110,0,243100,24310001700,1700,12431000170,4509,,4509,,66,24319170000,"4509 N 19TH ST",,19TH,N,,ST,63107
23,1010,0,244500,24450001000,1000,12445000100,1514,,1514,,66,24459100000,"1514 E GRAND BLVD",,GRAND,E,,BLVD,63107
49,1010,0,248700,24870002800,2800,12487000280,4253,,4253,,67,24879280000,"4253 JOHN AV",,JOHN,,,AV,63107
200,3000,0,254000,25400000800,800,12540000080,3401,,3400,,64,25409080000,"3400 HALL ST",,HALL,,,ST,63147
49,1010,0,260200,26020000300,300,12602000030,4042,,4042,,16,26029030000,"4042 OREGON AV",,OREGON,,,AV,63118
100,1110,0,263200,26320001100,1100,12632000110,4110,,4110,,16,26329110000,"4110 LOUISIANA AV",,LOUISIANA,,,AV,63118
100,1110,0,264200,26420001300,1300,12642000130,3816,,3816,,16,26429130000,"3816 MERAMEC ST",,MERAMEC,,,ST,63116
100,1120,0,264800,26480000700,700,12648000070,3412,,3410,,16,26489070000,"3410 MERAMEC ST",,MERAMEC,,,ST,63118
35,1120,0,389500,38950004010,4010,13895000401,4627,,4625,,38,38959401000,"4625 MARYLAND AV",,MARYLAND,,,AV,63108
35,1110,0,389500,38950004300,4300,13895000430,4639,,4639,,38,38959430000,"4639 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,389600,38960001600,1600,13896000160,4509,,4509,,38,38969160000,"4509 PERSHING AV",,PERSHING,,,AV,63108
100,1110,0,389600,38960002000,2000,13896000200,4533,,4533,,38,38969200000,"4533 PERSHING AV",,PERSHING,,,AV,63108
100,1110,0,389600,38960002100,2100,13896000210,4537,,4537,,38,38969210000,"4537 PERSHING AV",,PERSHING,,,AV,63108
100,1110,0,389400,38940000300,300,13894000030,4648,,4648,,38,38949030000,"4648 MARYLAND AV",,MARYLAND,,,AV,63108
200,5000,0,389500,38950004617,4617,13895000461,4665,,4651,,38,38959461000,"4651 MARYLAND AV",,MARYLAND,,,AV,63108
28,5000,0,388800,38880000500,500,13888000050,4901,,4901,,38,38889050000,"4901 BARNES JEWISH HOSPITAL PLZ",,BARNES JEWISH HOSPITAL,,,PLZ,63110
28,5000,0,388800,38880000950,950,13888000095,508,,508,,38,38889095000,"508 S KINGSHIGHWAY BLVD",,KINGSHIGHWAY,S,,BLVD,63110
100,1110,0,389600,38960002300,2300,13896000230,4549,,4549,,38,38969230000,"4549 PERSHING AV",,PERSHING,,,AV,63108
34,5000,0,388500,38850001800,1800,13885000180,4967,,4967,,38,38859180000,"4967 FOREST PARK AV",,FOREST PARK,,,AV,63108
28,5000,0,388600,38860001400,1400,13886000140,4901,,4901,,38,38869140000,"4901 PARKVIEW DR",,PARKVIEW,,,DR,63110
28,5000,0,388600,38860002300,2300,13886000230,216,,216,,38,38869230000,"216 S KINGSHIGHWAY BLVD",,KINGSHIGHWAY,S,,BLVD,63110
100,1110,0,388100,38810001400,1400,13881000140,4900,,4900,,38,38819140000,"4900 PERSHING AV",,PERSHING,,,AV,63108
200,5000,0,388100,38810001650,1650,13881000165,17,,1,,38,38819165000,"1 MARYLAND PLAZA",,MARYLAND PLAZA,,,,63108
100,1185,0,389400,38940002300,2300,13894000230,4525,,4525,,38,38949230000,"4525 LINDELL BLVD",,LINDELL,,,BLVD,63108
100,1110,0,387518,38751801700,1700,13875180170,34,,34,,47,38759075000,"34 KINGSBURY PL",,KINGSBURY,,,PL,63112
100,1110,0,387518,38751801800,1800,13875180180,32,,32,,47,38759080000,"32 KINGSBURY PL",,KINGSBURY,,,PL,63112
100,1110,0,379300,37930007600,7600,13793000760,1392,,1392,,51,37939760000,"1392 UNION BLVD",,UNION,,,BLVD,63113
100,1120,0,379300,37930007700,7700,13793000770,1396,,1396,,51,37939770000,"1396 UNION BLVD",,UNION,,,BLVD,63113
49,1010,0,379500,37950004500,4500,13795000450,5231,,5231,,51,37959450000,"5231 WELLS AV",,WELLS,,,AV,63113
100,1010,0,379500,37950005000,5000,13795000500,1480,,1480,,51,37959500000,"1480 UNION BLVD",,UNION,,,BLVD,63113
100,1010,0,379800,37980000100,100,13798000010,5398,,5396,,78,37989010000,"5396 WELLS AV",,WELLS,,,AV,63112
49,1010,0,379100,37910002300,2300,13791000230,5044,,5044,,51,37919230000,"5044 MINERVA AV",,MINERVA,,,AV,63113
100,1010,0,379400,37940000400,400,13794000040,5226,,5226,,51,37949040000,"5226 WELLS AV",,WELLS,,,AV,63113
100,1110,0,273300,27330004000,4000,12733000400,3717,,3717,,16,27339400000,"3717 TAFT AV",,TAFT,,,AV,63116
81,5000,0,275100,27510000100,100,12751000010,4600,R,4600,R,17,27519010000,"4600 R GIBBONS ST",,GIBBONS,,,ST,63111
100,1010,0,278500,27850000500,500,12785000050,4848,,4846,,17,27859050000,"4846 PENNSYLVANIA AV",,PENNSYLVANIA,,,AV,63111
100,1110,0,280400,28040001810,1810,12804000181,4913,,4913,,16,28049181000,"4913 S COMPTON AV",,COMPTON,S,,AV,63111
81,4800,0,24600,02460001200,1200,10246000120,1533,,1523,,64,02469120000,"1523 N 2ND ST",,2ND,N,,ST,63102
46,5000,0,42700,04270000470,470,10427000047,901,,901,,35,04279047000,"901 POPLAR ST",,POPLAR,,,ST,63102
200,5000,0,61906,06190600250,250,10619060025,2013,,2001,,60,06199065000,"2001 N FLORISSANT AV",,FLORISSANT,N,,AV,63106
100,1010,0,83800,08380001400,1400,10838000140,706,,706,,21,08389140000,"706 ANN AV",,ANN,,,AV,63104
100,1010,0,98005,09800501500,1500,10980050150,2711,,2711,,59,09809075000,"2711 COLE ST",,COLE,,,ST,63106
100,1120,0,108600,10860000700,700,11086000070,2831,,2831,,60,10869070000,"2831 N 23RD ST",,23RD,N,,ST,63107
49,1010,0,117306,11730600900,900,11173060090,1902,,1900,,65,11739090000,"1900 GARDEN ST",,GARDEN,,,ST,63107
100,1120,0,124900,12490000500,500,11249000050,2642,,2642,,59,12499050000,"2642 NATURAL BRIDGE AV",,NATURAL BRIDGE,,,AV,63107
100,1010,0,127200,12720001300,1300,11272000130,3125,,3125,,31,12729130000,"3125 LASALLE ST",,LASALLE,,,ST,63104
14,1110,0,135700,13570000200,200,11357000020,3040,,3040,,26,13579020000,"3040 HAWTHORNE BLVD",,HAWTHORNE,,,BLVD,63104
100,1122,0,140300,14030004200,4200,11403000420,2213,,2213,,22,14039420000,"2213 SIDNEY ST",,SIDNEY,,,ST,63104
100,1110,0,143200,14320001300,1300,11432000130,2314,,2314,,25,14329130000,"2314 S COMPTON AV",,COMPTON,S,,AV,63104
100,1110,0,143600,14360003100,3100,11436000310,2337,,2337,,25,14369310000,"2337 VIRGINIA AV",,VIRGINIA,,,AV,63104
100,1110,0,147200,14720000200,200,11472000020,3136,,3136,,30,14729020000,"3136 NEBRASKA AV",,NEBRASKA,,,AV,63118
35,5000,0,151000,15100004200,4200,11510000420,2857,,2857,,30,15109420000,"2857 CHEROKEE ST",,CHEROKEE,,,ST,63118
100,1110,0,152800,15280001300,1300,11528000130,3310,,3310,,22,15289130000,"3310 ILLINOIS AV",,ILLINOIS,,,AV,63118
100,1010,0,153300,15330001400,1400,11533000140,3307,,3307,,22,15339140000,"3307 LEMP AV",,LEMP,,,AV,63118
100,1120,0,159600,15960000200,200,11596000020,3428,,3428,,15,15969020000,"3428 GRACE AV",,GRACE,,,AV,63116
100,1110,0,164900,16490000900,900,11649000090,3726,,3726,,19,16499090000,"3726 TEXAS AV",,TEXAS,,,AV,63118
100,1110,0,165600,16560000300,300,11656000030,3840,,3840,,18,16569030000,"3840 INDIANA AV",,INDIANA,,,AV,63118
200,5000,0,164200,16420003607,3607,11642000360,2727,,2727,,19,16429360000,"2727 WINNEBAGO ST",,WINNEBAGO,,,ST,63118
100,1110,0,164300,16430000200,200,11643000020,3742,,3742,,19,16439020000,"3742 IOWA AV",,IOWA,,,AV,63118
100,1110,0,164300,16430000260,260,11643000026,3740,R,3740,R,19,16439026000,"3740 R IOWA AV",,IOWA,,,AV,63118
100,1120,0,164900,16490001200,1200,11649000120,3718,,3718,,19,16499120000,"3718 TEXAS AV",,TEXAS,,,AV,63118
100,1120,0,164900,16490001250,1250,11649000125,3714,,3714,,19,16499125000,"3714 TEXAS AV",,TEXAS,,,AV,63118
100,1140,0,166300,16630000200,200,11663000020,3848,,3846,,18,16639020000,"3846 ILLINOIS AV",,ILLINOIS,,,AV,63118
147,1110,0,174113,17411301251,1251,11741130125,3516,,3516,,65,17419055000,"3516 N 22ND ST",,22ND,N,,ST,63107
100,1110,0,174113,17411301400,1400,11741130140,3518,,3518,,65,17419060000,"3518 N 22ND ST",,22ND,N,,ST,63107
200,3000,0,175500,17550001000,1000,11755000100,3201,,3201,,21,17559100000,"3201 S 7TH BLVD",,7TH,S,,BLVD,63118
200,3000,0,175500,17550001300,1300,11755000130,3207,,3207,,21,17559130000,"3207 S 7TH BLVD",,7TH,S,,BLVD,63118
100,1110,0,175500,17550001400,1400,11755000140,3209,,3209,,21,17559140000,"3209 S 7TH BLVD",,7TH,S,,BLVD,63118
200,3000,0,175500,17550001500,1500,11755000150,3213,,3213,,21,17559150000,"3213 S 7TH BLVD",,7TH,S,,BLVD,63118
100,1110,0,176200,17620000700,700,11762000070,3866,,3866,,18,17629070000,"3866 MARINE AV",,MARINE,,,AV,63118
100,1110,0,176200,17620000900,900,11762000090,3860,,3860,,18,17629090000,"3860 MARINE AV",,MARINE,,,AV,63118
100,1120,0,180200,18020004000,4000,11802000400,2709,,2709,,22,18029400000,"2709 MCNAIR AV",,MCNAIR,,,AV,63118
100,1111,0,180200,18020004100,4100,11802000410,2711,,2711,,22,18029410000,"2711 MCNAIR AV",,MCNAIR,,,AV,63118
100,1120,0,180200,18020004200,4200,11802000420,2713,,2713,,22,18029420000,"2713 MCNAIR AV",,MCNAIR,,,AV,63118
100,1010,0,180200,18020004400,4400,11802000440,2717,,2717,,22,18029440000,"2717 MCNAIR AV",,MCNAIR,,,AV,63118
100,1120,0,180700,18070000900,900,11807000090,1522,,1520,,32,18079090000,"1520 MISSISSIPPI AV",,MISSISSIPPI,,,AV,63104
100,1010,0,181800,18180003660,3660,11818000366,2729,,2729,,31,18189366000,"2729 CAROLINE ST",,CAROLINE,,,ST,63104
100,1110,0,181800,18180004050,4050,11818000405,2743,,2743,,31,18189405000,"2743 CAROLINE ST",,CAROLINE,,,ST,63104
100,1010,0,184700,18470001100,1100,11847000110,2805,,2805,,59,18479110000,"2805 HOWARD ST",,HOWARD,,,ST,63106
100,1010,0,158100,15810000500,500,11581000050,3430,,3430,,19,15819050000,"3430 S COMPTON AV",,COMPTON,S,,AV,63118
100,1010,0,156592,15659278001,78001,11565000276,3435,,3435,,19,15659278001,"3435 TEXAS AV",,TEXAS,,,AV,63118
100,1010,0,156592,15659278002,78002,11565000277,3437,,3437,,19,15659278002,"3437 TEXAS AV",,TEXAS,,,AV,63118
100,1120,0,157200,15720000700,700,11572000070,3440,,3440,,19,15729070000,"3440 OREGON AV",,OREGON,,,AV,63118
100,1120,0,157200,15720000900,900,11572000090,3436,,3436,,19,15729090000,"3436 OREGON AV",,OREGON,,,AV,63118
100,1120,0,157200,15720001100,1100,11572000110,3430,,3430,,19,15729110000,"3430 OREGON AV",,OREGON,,,AV,63118
100,1185,0,157600,15760002400,2400,11576000240,2906,,2902,,19,15769240000,"2902 CHEROKEE ST",,CHEROKEE,,,ST,63118
199,1145,0,157600,15760002561,2561,11576000256,2900,,2900,,19,15769256000,"2900 CHEROKEE ST",,CHEROKEE,,,ST,63118
100,1110,0,158600,15860003300,3300,11586000330,3435,,3435,,30,15869330000,"3435 LOUISIANA AV",,LOUISIANA,,,AV,63118
100,1140,0,158600,15860003400,3400,11586000340,3441,,3439,,30,15869340000,"3439 LOUISIANA AV",,LOUISIANA,,,AV,63118
100,1110,0,158600,15860003700,3700,11586000370,3449,,3449,,30,15869370000,"3449 LOUISIANA AV",,LOUISIANA,,,AV,63118
100,1120,0,159600,15960000300,300,11596000030,3424,,3424,,15,15969030000,"3424 GRACE AV",,GRACE,,,AV,63116
100,1120,0,159600,15960000400,400,11596000040,3422,,3422,,15,15969040000,"3422 GRACE AV",,GRACE,,,AV,63116
200,5000,0,186100,18610000150,150,11861000015,3527,,3509,,77,18619015000,"3509 PAGE BLVD",,PAGE,,,BLVD,63106
200,5811,0,186200,18620001500,1500,11862000150,1327,,1301,,77,18629150000,"1301 N GRAND BLVD",,GRAND,N,,BLVD,63106
100,1120,0,161200,16120001900,1900,11612000190,3408,,3408,,19,16129190000,"3408 MIAMI ST",,MIAMI,,,ST,63118
100,1110,0,162600,16260003200,3200,11626000320,3109,,3109,,16,16269320000,"3109 KEOKUK ST",,KEOKUK,,,ST,63118
100,1120,0,162600,16260003300,3300,11626000330,3111,,3111,,16,16269330000,"3111 KEOKUK ST",,KEOKUK,,,ST,63118
100,1110,0,163200,16320002200,2200,11632000220,3829,,3829,,16,16329220000,"3829 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1120,0,163200,16320002500,2500,11632000250,3839,,3837,,16,16329250000,"3837 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1110,0,147200,14720000321,321,11472000032,3132,,3130,,30,14729032000,"3130 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1110,0,147200,14720000700,700,11472000070,2854,,2854,,30,14729070000,"2854 ARSENAL ST",,ARSENAL,,,ST,63118
100,1110,0,150100,15010002200,2200,11501000220,3243,,3243,,30,15019220000,"3243 MICHIGAN AV",,MICHIGAN,,,AV,63118
100,1120,0,148000,14800000900,900,11480000090,3154,,3154,,25,14809090000,"3154 S COMPTON AV",,COMPTON,S,,AV,63118
100,1120,0,148800,14880001000,1000,11488000100,3510,,3510,,25,14889100000,"3510 WYOMING ST",,WYOMING,,,ST,63118
100,1120,0,148800,14880001100,1100,11488000110,3508,,3508,,25,14889110000,"3508 WYOMING ST",,WYOMING,,,ST,63118
100,1120,0,149400,14940002500,2500,11494000250,3535,,3535,,25,14949250000,"3535 CHEROKEE ST",,CHEROKEE,,,ST,63118
100,1120,0,150500,15050003400,3400,11505000340,3025,,3025,,30,15059340000,"3025 UTAH ST",,UTAH,,,ST,63118
100,1110,0,150600,15060000200,200,11506000020,3338,,3338,,30,15069020000,"3338 MINNESOTA AV",,MINNESOTA,,,AV,63118
100,1110,0,151100,15110000600,600,11511000060,3334,,3334,,30,15119060000,"3334 OREGON AV",,OREGON,,,AV,63118
34,5000,0,188200,18820000900,900,11882000090,1435,,1435,,59,18829090000,"1435 N GRAND BLVD",,GRAND,N,,BLVD,63106
35,5000,0,188200,18820001100,1100,11882000110,3617,,3615,,59,18829110000,"3615 COZENS AV",,COZENS,,,AV,63113
100,1110,0,151600,15160001700,1700,11516000170,2706,,2706,,30,15169170000,"2706 WYOMING ST",,WYOMING,,,ST,63118
49,1120,0,152200,15220001000,1000,11522000100,3315,,3315,,22,15229100000,"3315 INDIANA AV",,INDIANA,,,AV,63118
100,1110,0,136800,13680000400,400,11368000040,3464,,3464,,26,13689040000,"3464 HAWTHORNE BLVD",,HAWTHORNE,,,BLVD,63104
100,1120,0,135100,13510000100,100,11351000010,2654,,2652,,24,13519010000,"2652 ANN AV",,ANN,,,AV,63104
100,1110,0,135100,13510000500,500,11351000050,2642,,2642,,24,13519050000,"2642 ANN AV",,ANN,,,AV,63104
100,1110,0,135100,13510000800,800,11351000080,2634,,2634,,24,13519080000,"2634 ANN AV",,ANN,,,AV,63104
200,5000,0,397300,39730002000,2000,13973000200,4304,,4304,,39,39739200000,"4304 MANCHESTER AV",,MANCHESTER,,,AV,63110
100,1010,0,397300,39730002500,2500,13973000250,4311,,4311,,39,39739250000,"4311 SWAN AV",,SWAN,,,AV,63110
100,1110,0,397600,39760003550,3550,13976000355,4349,,4349,,39,39769355000,"4349 NORFOLK AV",,NORFOLK,,,AV,63110
200,3000,0,395500,39550002400,2400,13955000240,3963,R,3963,R,39,39559240000,"3963 R GRATIOT ST",,GRATIOT,,,ST,63110
200,5000,0,395600,39560000150,150,13956000015,3992,,3992,,39,39569015000,"3992 GRATIOT ST",,GRATIOT,,,ST,63110
100,1185,0,395700,39570000210,210,13957000021,900,,900,,39,39579021000,"900 S SARAH ST",,SARAH,S,,ST,63110
14,3000,0,396613,39661300100,100,13966130010,656,,656,,38,39669005000,"656 TOWER GROVE AV",,TOWER GROVE,,,AV,63110
200,3000,0,396613,39661301100,1100,13966130110,4300,,4300,,38,39669010000,"4300 CLAYTON AV",,CLAYTON,,,AV,63110
4,3000,0,396613,39661301110,1110,13966130111,612,,612,,38,39669015000,"612 TOWER GROVE AV",,TOWER GROVE,,,AV,63110
28,3000,0,396613,39661301210,1210,13966130121,4328,,4318,,38,39669020000,"4318 CLAYTON AV",,CLAYTON,,,AV,63110
100,1110,0,397300,39730002900,2900,13973000290,4323,,4323,,39,39739290000,"4323 SWAN AV",,SWAN,,,AV,63110
100,1110,0,397600,39760003950,3950,13976000395,4363,,4363,,39,39769395000,"4363 NORFOLK AV",,NORFOLK,,,AV,63110
13,1185,0,397600,39760004000,4000,13976000400,4377,,4371,,39,39769400000,"4371 NORFOLK AV",,NORFOLK,,,AV,63110
6,5000,0,397900,39790000100,100,13979000010,4378,,4346,,39,39799010000,"4346 NORFOLK AV",,NORFOLK,,,AV,63110
100,1185,0,392300,39230000200,200,13923000020,4060,,4058,,38,39239020000,"4058 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1185,0,392300,39230000310,310,13923000031,4056,,4056,,38,39239031000,"4056 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
35,5000,0,392100,39210003300,3300,13921000330,3963,,3963,,38,39219330000,"3963 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
39,5000,0,392700,39270000300,300,13927000030,3840,,3840,,37,39279030000,"3840 LINDELL BLVD",,LINDELL,,,BLVD,63108
235,5000,0,395800,39580000101,101,13958000010,4029,,3975,,39,39589010000,"3975 PAPIN ST",,PAPIN,,,ST,63110
200,3000,0,393800,39380000960,960,13938000096,3733,,3733,,29,39389096000,"3733 VISTA AV",,VISTA,,,AV,63110
200,3000,0,393800,39380001300,1300,13938000130,3741,,3741,,29,39389130000,"3741 VISTA AV",,VISTA,,,AV,63110
81,3000,0,394200,39420000100,100,13942000010,3850,,3850,,28,39429010000,"3850 CHOUTEAU AV",,CHOUTEAU,,,AV,63110
35,5000,0,392100,39210003800,3800,13921000380,4007,,4007,,38,39219380000,"4007 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
35,5000,0,392100,39210004100,4100,13921000410,4015,,4015,,38,39219410000,"4015 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1010,0,392694,39269430001,30001,13926000433,3803,,3803,,77,39269430001,"3803 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1110,0,392694,39269430002,30002,13926000437,3807,,3807,,77,39269430002,"3807 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
35,5000,0,392600,39260005000,5000,13926000500,3835,,3835,,77,39269500000,"3835 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1185,0,391903,39190303170,3170,13919030317,3741,,3723,,37,39199100000,"3723 FOREST PARK AV",,FOREST PARK,,,AV,63108
35,5000,0,392100,39210004400,4400,13921000440,4035,,4035,,38,39219440000,"4035 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
200,5000,0,392200,39220000250,250,13922000025,4049,,4049,,38,39229025000,"4049 LINDELL BLVD",,LINDELL,,,BLVD,63108
200,5000,0,391500,39150005900,5900,13915000590,4281,,4269,,38,39159590000,"4269 LACLEDE AV",,LACLEDE,,,AV,63108
35,3000,0,391600,39160000700,700,13916000070,4117,,4111,,38,39169070000,"4111 FOREST PARK AV",,FOREST PARK,,,AV,63108
200,3000,0,391600,39160001000,1000,13916000100,4161,,4151,,38,39169100000,"4151 FOREST PARK AV",,FOREST PARK,,,AV,63108
100,1110,0,391200,39120005400,5400,13912000540,4150,,4150,,38,39129540000,"4150 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1110,0,391301,39130100600,600,13913010060,4238,,4238,,38,39139020000,"4238 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,391302,39130203700,3700,13913020370,4251,,4251,,38,39139385000,"4251 MARYLAND AV",,MARYLAND,,,AV,63108
100,1120,0,391500,39150002300,2300,13915000230,4140,,4140,,38,39159230000,"4140 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1010,0,391500,39150006200,6200,13915000620,4131,R,4131,R,38,39159620000,"4131 R LACLEDE AV",,LACLEDE,,,AV,63108
147,1110,0,391301,39130100631,631,13913010063,4230,,4230,,38,39139035000,"4230 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,391006,39100603320,3320,13910060332,4237,,4233,,38,39109315000,"4233 MCPHERSON AV",,MCPHERSON,,,AV,63108
100,1110,0,391006,39100603340,3340,13910060334,4237,,4237,,38,39109320000,"4237 MCPHERSON AV",,MCPHERSON,,,AV,63108
100,1110,0,391302,39130202200,2200,13913020220,4207,,4207,,38,39139310000,"4207 MARYLAND AV",,MARYLAND,,,AV,63108
199,1110,0,391302,39130202400,2400,13913020240,4213,,4213,,38,39139320000,"4213 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,391302,39130202600,2600,13913020260,4219,,4219,,38,39139330000,"4219 MARYLAND AV",,MARYLAND,,,AV,63108
100,1120,0,391500,39150002400,2400,13915000240,4136,,4136,,38,39159240000,"4136 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1120,0,390900,39090002800,2800,13909000280,4329,,4329,,38,39099280000,"4329 MARYLAND AV",,MARYLAND,,,AV,63108
100,1010,0,391005,39100502850,2850,13910050285,4261,,4261,,38,39109095000,"4261 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1110,0,391006,39100601000,1000,13910060100,4232,,4232,,38,39109300000,"4232 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1110,0,391006,39100603100,3100,13910060310,4227,,4227,,38,39109305000,"4227 MCPHERSON AV",,MCPHERSON,,,AV,63108
100,1110,0,386318,38631806070,6070,13863180607,5610,,5610,,48,38639260000,"5610 VERNON AV",,VERNON,,,AV,63112
49,1010,0,137900,13790001850,1850,11379000185,2704,,2704,,24,13799185000,"2704 ACCOMAC ST",,ACCOMAC,,,ST,63104
100,1120,0,138400,13840001600,1600,11384000160,2220,,2220,,23,13849160000,"2220 INDIANA AV",,INDIANA,,,AV,63104
100,1120,0,155100,15510000560,560,11551000056,1950,,1950,,18,15519056000,"1950 CHEROKEE ST",,CHEROKEE,,,ST,63118
100,1140,0,141900,14190004700,4700,11419000470,2215,,2215,,22,14199470000,"2215 PESTALOZZI ST",,PESTALOZZI,,,ST,63118
